id,customer_id,email,created_at,processed_at,currency,total_price,subtotal_price,total_tax,financial_status,fulfillment_status,location_id,_fivetran_synced
6730,20,zoe.robinson@outlook.com,2025-03-11 08:54:11,2025-03-11 11:54:11,GBP,54.42,45.35,9.07,paid,fulfilled,2,2025-07-19 10:00:00
6731,33,hazel.hill@gmail.com,2025-03-11 10:06:38,2025-03-11 13:46:38,GBP,29.33,24.44,4.89,paid,fulfilled,4,2025-07-19 10:00:00
6732,40,florence.carter@btinternet.com,2025-03-11 17:57:34,2025-03-11 18:53:34,GBP,153.92,128.27,25.65,paid,fulfilled,4,2025-07-19 10:00:00
6733,36,matilda.adams@yahoo.co.uk,2025-03-11 11:56:08,2025-03-11 13:18:08,GBP,22.31,18.59,3.72,paid,fulfilled,4,2025-07-19 10:00:00
6734,34,alice.scott@btinternet.com,2025-03-11 15:25:29,2025-03-11 18:51:29,GBP,60.05,50.04,10.01,pending,fulfilled,4,2025-07-19 10:00:00
6735,46,martha.campbell@btinternet.com,2025-03-11 08:31:09,2025-03-11 10:59:09,GBP,32.26,26.88,5.38,paid,fulfilled,4,2025-07-19 10:00:00
6736,42,bonnie.perez@yahoo.co.uk,2025-03-11 15:24:39,2025-03-11 17:28:39,GBP,93.1,77.58,15.52,paid,fulfilled,1,2025-07-19 10:00:00
6737,22,willow.rodriguez@btinternet.com,2025-03-11 12:24:43,2025-03-11 15:50:43,GBP,41.45,34.54,6.91,paid,fulfilled,2,2025-07-19 10:00:00
6738,48,orla.evans@yahoo.co.uk,2025-03-11 12:14:38,2025-03-11 14:26:38,GBP,51.28,42.73,8.55,refunded,fulfilled,4,2025-07-19 10:00:00
6739,43,delilah.roberts@hotmail.co.uk,2025-03-11 14:26:05,2025-03-11 15:17:05,GBP,49.86,41.55,8.31,paid,fulfilled,4,2025-07-19 10:00:00
6740,1,emma.thompson@gmail.com,2025-03-11 17:31:32,2025-03-11 20:12:32,GBP,56.45,47.04,9.41,paid,fulfilled,4,2025-07-19 10:00:00
6741,44,robyn.turner@outlook.com,2025-03-11 12:07:15,2025-03-11 15:35:15,GBP,33.5,27.92,5.58,paid,fulfilled,4,2025-07-19 10:00:00
6742,22,willow.rodriguez@btinternet.com,2025-03-11 12:33:11,2025-03-11 13:48:11,GBP,83.24,69.37,13.87,pending,fulfilled,4,2025-07-19 10:00:00
6743,35,eden.green@gmail.com,2025-03-11 18:05:56,2025-03-11 21:43:56,GBP,22.63,18.86,3.77,paid,fulfilled,4,2025-07-19 10:00:00
6744,2,sophie.williams@hotmail.co.uk,2025-03-11 17:12:16,2025-03-11 19:16:16,GBP,40.8,34.0,6.8,paid,fulfilled,4,2025-07-19 10:00:00
6745,20,zoe.robinson@outlook.com,2025-03-12 17:38:55,2025-03-12 21:07:55,GBP,50.84,42.37,8.47,paid,fulfilled,4,2025-07-19 10:00:00
6746,1,emma.thompson@gmail.com,2025-03-12 09:36:00,2025-03-12 11:57:00,GBP,45.38,37.82,7.56,paid,pending,4,2025-07-19 10:00:00
6747,49,holly.edwards@hotmail.co.uk,2025-03-12 13:05:58,2025-03-12 14:12:58,GBP,55.39,46.16,9.23,paid,fulfilled,4,2025-07-19 10:00:00
6748,16,hannah.martin@btinternet.com,2025-03-12 17:52:23,2025-03-12 20:11:23,GBP,64.62,53.85,10.77,paid,fulfilled,4,2025-07-19 10:00:00
6749,5,amelia.jones@gmail.com,2025-03-12 08:52:15,2025-03-12 11:16:15,GBP,45.86,38.22,7.64,paid,fulfilled,2,2025-07-19 10:00:00
6750,36,matilda.adams@yahoo.co.uk,2025-03-12 09:58:01,2025-03-12 11:29:01,GBP,28.98,24.15,4.83,refunded,fulfilled,4,2025-07-19 10:00:00
6751,46,martha.campbell@btinternet.com,2025-03-12 15:14:38,2025-03-12 17:29:38,GBP,31.37,26.14,5.23,paid,pending,4,2025-07-19 10:00:00
6752,11,chloe.anderson@yahoo.co.uk,2025-03-12 17:08:26,2025-03-12 20:48:26,GBP,38.94,32.45,6.49,paid,fulfilled,4,2025-07-19 10:00:00
6753,4,olivia.johnson@yahoo.co.uk,2025-03-12 20:55:35,2025-03-12 22:34:35,GBP,56.47,47.06,9.41,paid,fulfilled,4,2025-07-19 10:00:00
6754,14,poppy.white@outlook.com,2025-03-12 20:09:00,2025-03-12 21:02:00,GBP,56.35,46.96,9.39,paid,fulfilled,4,2025-07-19 10:00:00
6755,31,aurora.wright@hotmail.co.uk,2025-03-12 14:19:58,2025-03-12 14:56:58,GBP,54.36,45.3,9.06,paid,fulfilled,4,2025-07-19 10:00:00
6756,16,hannah.martin@btinternet.com,2025-03-12 18:24:13,2025-03-12 20:43:13,GBP,31.28,26.07,5.21,refunded,fulfilled,2,2025-07-19 10:00:00
6757,1,emma.thompson@gmail.com,2025-03-12 20:25:03,2025-03-12 21:18:03,GBP,106.2,88.5,17.7,paid,pending,4,2025-07-19 10:00:00
6758,29,jasmine.hernandez@gmail.com,2025-03-12 12:28:20,2025-03-12 13:37:20,GBP,155.16,129.3,25.86,paid,partial,4,2025-07-19 10:00:00
6759,8,grace.wilson@hotmail.co.uk,2025-03-12 11:29:55,2025-03-12 13:15:55,GBP,65.1,54.25,10.85,paid,fulfilled,4,2025-07-19 10:00:00
6760,46,martha.campbell@btinternet.com,2025-03-12 17:37:21,2025-03-12 19:47:21,GBP,41.83,34.86,6.97,paid,fulfilled,1,2025-07-19 10:00:00
6761,8,grace.wilson@hotmail.co.uk,2025-03-12 12:44:16,2025-03-12 13:37:16,GBP,40.87,34.06,6.81,paid,fulfilled,1,2025-07-19 10:00:00
6762,40,florence.carter@btinternet.com,2025-03-13 09:25:13,2025-03-13 10:05:13,GBP,134.77,112.31,22.46,paid,fulfilled,4,2025-07-19 10:00:00
6763,48,orla.evans@yahoo.co.uk,2025-03-13 19:41:56,2025-03-13 23:04:56,GBP,66.53,55.44,11.09,paid,fulfilled,4,2025-07-19 10:00:00
6764,35,eden.green@gmail.com,2025-03-13 08:23:58,2025-03-13 11:00:58,GBP,43.12,35.93,7.19,paid,fulfilled,4,2025-07-19 10:00:00
6765,13,ruby.jackson@hotmail.co.uk,2025-03-13 13:58:10,2025-03-13 17:06:10,GBP,162.89,135.74,27.15,paid,fulfilled,4,2025-07-19 10:00:00
6766,28,iris.young@btinternet.com,2025-03-13 11:40:06,2025-03-13 13:43:06,GBP,34.09,28.41,5.68,paid,fulfilled,4,2025-07-19 10:00:00
6767,36,matilda.adams@yahoo.co.uk,2025-03-13 16:20:49,2025-03-13 17:00:49,GBP,36.73,30.61,6.12,paid,fulfilled,2,2025-07-19 10:00:00
6768,18,aria.garcia@yahoo.co.uk,2025-03-13 09:34:10,2025-03-13 10:54:10,GBP,49.33,41.11,8.22,paid,fulfilled,4,2025-07-19 10:00:00
6769,15,freya.harris@gmail.com,2025-03-13 08:26:29,2025-03-13 09:57:29,GBP,50.94,42.45,8.49,refunded,pending,1,2025-07-19 10:00:00
6770,29,jasmine.hernandez@gmail.com,2025-03-13 14:52:09,2025-03-13 16:24:09,GBP,46.1,38.42,7.68,paid,pending,4,2025-07-19 10:00:00
6771,21,maya.clark@gmail.com,2025-03-13 19:00:36,2025-03-13 20:32:36,GBP,25.51,21.26,4.25,paid,fulfilled,4,2025-07-19 10:00:00
6772,21,maya.clark@gmail.com,2025-03-13 16:07:46,2025-03-13 17:35:46,GBP,62.34,51.95,10.39,paid,fulfilled,4,2025-07-19 10:00:00
6773,47,amelie.parker@gmail.com,2025-03-13 19:56:57,2025-03-13 21:30:57,GBP,142.09,118.41,23.68,paid,fulfilled,4,2025-07-19 10:00:00
6774,35,eden.green@gmail.com,2025-03-13 19:20:33,2025-03-13 20:57:33,GBP,28.61,23.84,4.77,paid,fulfilled,4,2025-07-19 10:00:00
6775,12,mia.thomas@gmail.com,2025-03-13 15:28:46,2025-03-13 19:03:46,GBP,92.44,77.03,15.41,paid,fulfilled,4,2025-07-19 10:00:00
6776,38,esme.gonzalez@outlook.com,2025-03-13 18:13:21,2025-03-13 19:49:21,GBP,24.64,20.53,4.11,paid,fulfilled,4,2025-07-19 10:00:00
6777,37,lola.baker@hotmail.co.uk,2025-03-13 12:39:59,2025-03-13 15:44:59,GBP,32.3,26.92,5.38,paid,fulfilled,4,2025-07-19 10:00:00
6778,4,olivia.johnson@yahoo.co.uk,2025-03-14 12:00:14,2025-03-14 13:42:14,GBP,84.4,70.33,14.07,paid,fulfilled,4,2025-07-19 10:00:00
6779,29,jasmine.hernandez@gmail.com,2025-03-14 14:59:10,2025-03-14 16:23:10,GBP,25.38,21.15,4.23,paid,fulfilled,2,2025-07-19 10:00:00
6780,50,margot.collins@outlook.com,2025-03-14 13:07:24,2025-03-14 14:15:24,GBP,37.88,31.57,6.31,paid,fulfilled,4,2025-07-19 10:00:00
6781,14,poppy.white@outlook.com,2025-03-14 09:34:12,2025-03-14 11:51:12,GBP,48.79,40.66,8.13,paid,fulfilled,4,2025-07-19 10:00:00
6782,49,holly.edwards@hotmail.co.uk,2025-03-14 16:19:51,2025-03-14 18:00:51,GBP,48.2,40.17,8.03,paid,fulfilled,4,2025-07-19 10:00:00
6783,19,ivy.martinez@hotmail.co.uk,2025-03-14 17:29:53,2025-03-14 19:42:53,GBP,55.75,46.46,9.29,paid,fulfilled,4,2025-07-19 10:00:00
6784,19,ivy.martinez@hotmail.co.uk,2025-03-14 11:30:48,2025-03-14 15:03:48,GBP,111.72,93.1,18.62,paid,fulfilled,4,2025-07-19 10:00:00
6785,39,imogen.nelson@gmail.com,2025-03-14 19:16:45,2025-03-14 22:24:45,GBP,39.7,33.08,6.62,paid,fulfilled,4,2025-07-19 10:00:00
6786,37,lola.baker@hotmail.co.uk,2025-03-14 14:57:05,2025-03-14 16:08:05,GBP,25.78,21.48,4.3,paid,fulfilled,4,2025-07-19 10:00:00
6787,31,aurora.wright@hotmail.co.uk,2025-03-14 11:37:35,2025-03-14 15:23:35,GBP,159.34,132.78,26.56,paid,fulfilled,4,2025-07-19 10:00:00
6788,48,orla.evans@yahoo.co.uk,2025-03-14 08:30:07,2025-03-14 09:25:07,GBP,55.67,46.39,9.28,paid,fulfilled,4,2025-07-19 10:00:00
6789,19,ivy.martinez@hotmail.co.uk,2025-03-14 16:56:00,2025-03-14 20:21:00,GBP,33.29,27.74,5.55,paid,fulfilled,4,2025-07-19 10:00:00
6790,7,lily.davis@gmail.com,2025-03-14 10:02:47,2025-03-14 13:22:47,GBP,152.04,126.7,25.34,paid,fulfilled,4,2025-07-19 10:00:00
6791,11,chloe.anderson@yahoo.co.uk,2025-03-14 18:04:12,2025-03-14 22:03:12,GBP,43.72,36.43,7.29,paid,fulfilled,4,2025-07-19 10:00:00
6792,16,hannah.martin@btinternet.com,2025-03-14 15:26:43,2025-03-14 16:11:43,GBP,27.5,22.92,4.58,refunded,fulfilled,4,2025-07-19 10:00:00
6793,42,bonnie.perez@yahoo.co.uk,2025-03-14 08:56:52,2025-03-14 10:26:52,GBP,36.34,30.28,6.06,paid,fulfilled,4,2025-07-19 10:00:00
6794,48,orla.evans@yahoo.co.uk,2025-03-14 19:18:23,2025-03-14 22:50:23,GBP,29.2,24.33,4.87,paid,fulfilled,4,2025-07-19 10:00:00
6795,47,amelie.parker@gmail.com,2025-03-14 11:19:21,2025-03-14 12:03:21,GBP,43.33,36.11,7.22,paid,fulfilled,4,2025-07-19 10:00:00
6796,1,emma.thompson@gmail.com,2025-03-15 14:46:00,2025-03-15 16:03:00,GBP,38.34,31.95,6.39,paid,fulfilled,4,2025-07-19 10:00:00
6797,9,ella.moore@outlook.com,2025-03-15 18:15:18,2025-03-15 19:27:18,GBP,87.83,73.19,14.64,paid,fulfilled,4,2025-07-19 10:00:00
6798,31,aurora.wright@hotmail.co.uk,2025-03-15 12:41:17,2025-03-15 15:54:17,GBP,51.04,42.53,8.51,paid,fulfilled,4,2025-07-19 10:00:00
6799,42,bonnie.perez@yahoo.co.uk,2025-03-15 13:29:23,2025-03-15 15:35:23,GBP,29.1,24.25,4.85,paid,partial,4,2025-07-19 10:00:00
6800,35,eden.green@gmail.com,2025-03-15 16:52:17,2025-03-15 19:57:17,GBP,69.37,57.81,11.56,paid,fulfilled,4,2025-07-19 10:00:00
6801,17,evie.thompson@gmail.com,2025-03-15 10:38:12,2025-03-15 12:28:12,GBP,94.88,79.07,15.81,paid,fulfilled,4,2025-07-19 10:00:00
6802,36,matilda.adams@yahoo.co.uk,2025-03-15 20:32:57,2025-03-16 00:31:57,GBP,34.66,28.88,5.78,paid,fulfilled,4,2025-07-19 10:00:00
6803,43,delilah.roberts@hotmail.co.uk,2025-03-15 16:39:14,2025-03-15 18:52:14,GBP,33.88,28.23,5.65,pending,fulfilled,4,2025-07-19 10:00:00
6804,4,olivia.johnson@yahoo.co.uk,2025-03-15 18:36:01,2025-03-15 19:24:01,GBP,95.92,79.93,15.99,paid,fulfilled,4,2025-07-19 10:00:00
6805,22,willow.rodriguez@btinternet.com,2025-03-15 10:02:01,2025-03-15 13:04:01,GBP,21.77,18.14,3.63,paid,fulfilled,4,2025-07-19 10:00:00
6806,45,lottie.phillips@gmail.com,2025-03-15 10:52:46,2025-03-15 12:35:46,GBP,24.49,20.41,4.08,paid,fulfilled,4,2025-07-19 10:00:00
6807,41,arabella.mitchell@gmail.com,2025-03-15 10:10:59,2025-03-15 13:37:59,GBP,50.96,42.47,8.49,paid,fulfilled,4,2025-07-19 10:00:00
6808,30,penelope.king@yahoo.co.uk,2025-03-15 18:21:07,2025-03-15 21:09:07,GBP,19.98,16.65,3.33,paid,fulfilled,4,2025-07-19 10:00:00
6809,29,jasmine.hernandez@gmail.com,2025-03-15 19:30:56,2025-03-15 21:26:56,GBP,33.92,28.27,5.65,paid,fulfilled,4,2025-07-19 10:00:00
6810,16,hannah.martin@btinternet.com,2025-03-15 19:14:23,2025-03-15 22:26:23,GBP,32.72,27.27,5.45,paid,fulfilled,4,2025-07-19 10:00:00
6811,32,nova.lopez@outlook.com,2025-03-15 09:04:34,2025-03-15 10:54:34,GBP,25.09,20.91,4.18,paid,fulfilled,4,2025-07-19 10:00:00
6812,42,bonnie.perez@yahoo.co.uk,2025-03-16 18:40:33,2025-03-16 22:32:33,GBP,149.03,124.19,24.84,paid,fulfilled,1,2025-07-19 10:00:00
6813,29,jasmine.hernandez@gmail.com,2025-03-16 12:54:22,2025-03-16 16:03:22,GBP,64.58,53.82,10.76,paid,fulfilled,3,2025-07-19 10:00:00
6814,2,sophie.williams@hotmail.co.uk,2025-03-16 09:10:57,2025-03-16 10:36:57,GBP,44.71,37.26,7.45,paid,fulfilled,1,2025-07-19 10:00:00
6815,50,margot.collins@outlook.com,2025-03-16 19:43:25,2025-03-16 22:15:25,GBP,81.02,67.52,13.5,paid,partial,3,2025-07-19 10:00:00
6816,28,iris.young@btinternet.com,2025-03-16 12:18:51,2025-03-16 13:08:51,GBP,40.46,33.72,6.74,paid,pending,4,2025-07-19 10:00:00
6817,31,aurora.wright@hotmail.co.uk,2025-03-16 14:17:31,2025-03-16 15:14:31,GBP,50.58,42.15,8.43,paid,fulfilled,3,2025-07-19 10:00:00
6818,37,lola.baker@hotmail.co.uk,2025-03-16 15:00:37,2025-03-16 18:16:37,GBP,75.58,62.98,12.6,paid,fulfilled,4,2025-07-19 10:00:00
6819,44,robyn.turner@outlook.com,2025-03-16 17:28:47,2025-03-16 21:23:47,GBP,59.2,49.33,9.87,paid,pending,4,2025-07-19 10:00:00
6820,50,margot.collins@outlook.com,2025-03-16 19:20:06,2025-03-16 23:11:06,GBP,30.97,25.81,5.16,pending,fulfilled,4,2025-07-19 10:00:00
6821,7,lily.davis@gmail.com,2025-03-16 11:05:12,2025-03-16 14:35:12,GBP,24.38,20.32,4.06,paid,fulfilled,4,2025-07-19 10:00:00
6822,10,scarlett.taylor@gmail.com,2025-03-16 11:38:07,2025-03-16 15:35:07,GBP,66.89,55.74,11.15,paid,fulfilled,4,2025-07-19 10:00:00
6823,16,hannah.martin@btinternet.com,2025-03-16 08:04:48,2025-03-16 11:49:48,GBP,52.62,43.85,8.77,paid,fulfilled,4,2025-07-19 10:00:00
6824,18,aria.garcia@yahoo.co.uk,2025-03-16 16:22:19,2025-03-16 17:56:19,GBP,73.56,61.3,12.26,paid,fulfilled,4,2025-07-19 10:00:00
6825,4,olivia.johnson@yahoo.co.uk,2025-03-17 15:32:09,2025-03-17 17:24:09,GBP,59.26,49.38,9.88,paid,fulfilled,4,2025-07-19 10:00:00
6826,35,eden.green@gmail.com,2025-03-17 08:17:34,2025-03-17 09:27:34,GBP,71.96,59.97,11.99,pending,partial,4,2025-07-19 10:00:00
6827,48,orla.evans@yahoo.co.uk,2025-03-17 20:52:56,2025-03-18 00:05:56,GBP,66.59,55.49,11.1,paid,fulfilled,1,2025-07-19 10:00:00
6828,17,evie.thompson@gmail.com,2025-03-17 16:46:35,2025-03-17 20:05:35,GBP,177.14,147.62,29.52,paid,fulfilled,3,2025-07-19 10:00:00
6829,3,charlotte.brown@outlook.com,2025-03-17 15:22:40,2025-03-17 16:52:40,GBP,29.52,24.6,4.92,paid,fulfilled,4,2025-07-19 10:00:00
6830,45,lottie.phillips@gmail.com,2025-03-17 19:44:44,2025-03-17 20:57:44,GBP,55.45,46.21,9.24,refunded,fulfilled,4,2025-07-19 10:00:00
6831,1,emma.thompson@gmail.com,2025-03-17 16:38:02,2025-03-17 18:11:02,GBP,28.64,23.87,4.77,paid,fulfilled,4,2025-07-19 10:00:00
6832,22,willow.rodriguez@btinternet.com,2025-03-17 12:06:35,2025-03-17 14:27:35,GBP,128.46,107.05,21.41,refunded,fulfilled,1,2025-07-19 10:00:00
6833,50,margot.collins@outlook.com,2025-03-17 08:17:35,2025-03-17 09:44:35,GBP,55.27,46.06,9.21,paid,fulfilled,4,2025-07-19 10:00:00
6834,25,daisy.walker@hotmail.co.uk,2025-03-17 14:40:03,2025-03-17 16:58:03,GBP,56.23,46.86,9.37,paid,fulfilled,4,2025-07-19 10:00:00
6835,25,daisy.walker@hotmail.co.uk,2025-03-17 09:05:49,2025-03-17 13:04:49,GBP,33.22,27.68,5.54,paid,fulfilled,1,2025-07-19 10:00:00
6836,14,poppy.white@outlook.com,2025-03-17 18:37:44,2025-03-17 21:37:44,GBP,46.28,38.57,7.71,refunded,fulfilled,4,2025-07-19 10:00:00
6837,50,margot.collins@outlook.com,2025-03-17 19:30:35,2025-03-17 21:12:35,GBP,60.19,50.16,10.03,paid,fulfilled,4,2025-07-19 10:00:00
6838,49,holly.edwards@hotmail.co.uk,2025-03-17 15:51:25,2025-03-17 17:03:25,GBP,70.43,58.69,11.74,paid,fulfilled,4,2025-07-19 10:00:00
6839,30,penelope.king@yahoo.co.uk,2025-03-17 10:16:53,2025-03-17 12:39:53,GBP,176.9,147.42,29.48,paid,fulfilled,4,2025-07-19 10:00:00
6840,28,iris.young@btinternet.com,2025-03-18 19:45:59,2025-03-18 21:40:59,GBP,41.27,34.39,6.88,paid,fulfilled,4,2025-07-19 10:00:00
6841,39,imogen.nelson@gmail.com,2025-03-18 12:17:13,2025-03-18 13:32:13,GBP,18.66,15.55,3.11,paid,pending,4,2025-07-19 10:00:00
6842,42,bonnie.perez@yahoo.co.uk,2025-03-18 16:59:21,2025-03-18 20:35:21,GBP,36.88,30.73,6.15,paid,partial,4,2025-07-19 10:00:00
6843,21,maya.clark@gmail.com,2025-03-18 10:44:08,2025-03-18 12:57:08,GBP,35.68,29.73,5.95,paid,fulfilled,4,2025-07-19 10:00:00
6844,16,hannah.martin@btinternet.com,2025-03-18 16:46:12,2025-03-18 18:04:12,GBP,21.49,17.91,3.58,paid,fulfilled,4,2025-07-19 10:00:00
6845,30,penelope.king@yahoo.co.uk,2025-03-18 14:23:13,2025-03-18 15:21:13,GBP,115.73,96.44,19.29,paid,fulfilled,2,2025-07-19 10:00:00
6846,17,evie.thompson@gmail.com,2025-03-18 14:38:51,2025-03-18 17:37:51,GBP,22.69,18.91,3.78,paid,fulfilled,4,2025-07-19 10:00:00
6847,40,florence.carter@btinternet.com,2025-03-18 20:03:23,2025-03-18 23:39:23,GBP,54.72,45.6,9.12,paid,partial,4,2025-07-19 10:00:00
6848,17,evie.thompson@gmail.com,2025-03-18 19:47:57,2025-03-18 22:02:57,GBP,74.35,61.96,12.39,paid,fulfilled,2,2025-07-19 10:00:00
6849,43,delilah.roberts@hotmail.co.uk,2025-03-18 16:28:42,2025-03-18 17:06:42,GBP,68.24,56.87,11.37,paid,fulfilled,4,2025-07-19 10:00:00
6850,4,olivia.johnson@yahoo.co.uk,2025-03-18 17:46:19,2025-03-18 21:35:19,GBP,20.29,16.91,3.38,paid,partial,4,2025-07-19 10:00:00
6851,2,sophie.williams@hotmail.co.uk,2025-03-18 16:28:28,2025-03-18 18:31:28,GBP,80.26,66.88,13.38,paid,fulfilled,4,2025-07-19 10:00:00
6852,49,holly.edwards@hotmail.co.uk,2025-03-18 17:02:54,2025-03-18 18:08:54,GBP,29.39,24.49,4.9,paid,fulfilled,4,2025-07-19 10:00:00
6853,24,violet.lee@yahoo.co.uk,2025-03-18 08:16:32,2025-03-18 10:52:32,GBP,45.25,37.71,7.54,paid,fulfilled,4,2025-07-19 10:00:00
6854,15,freya.harris@gmail.com,2025-03-19 08:05:29,2025-03-19 09:55:29,GBP,20.44,17.03,3.41,paid,fulfilled,4,2025-07-19 10:00:00
6855,18,aria.garcia@yahoo.co.uk,2025-03-19 16:19:59,2025-03-19 17:38:59,GBP,31.38,26.15,5.23,paid,fulfilled,1,2025-07-19 10:00:00
6856,34,alice.scott@btinternet.com,2025-03-19 12:46:56,2025-03-19 14:30:56,GBP,29.63,24.69,4.94,paid,fulfilled,4,2025-07-19 10:00:00
6857,20,zoe.robinson@outlook.com,2025-03-19 19:20:29,2025-03-19 21:14:29,GBP,59.63,49.69,9.94,paid,fulfilled,4,2025-07-19 10:00:00
6858,40,florence.carter@btinternet.com,2025-03-19 19:06:38,2025-03-19 20:40:38,GBP,88.97,74.14,14.83,paid,fulfilled,4,2025-07-19 10:00:00
6859,26,luna.hall@outlook.com,2025-03-19 19:16:33,2025-03-19 21:46:33,GBP,19.06,15.88,3.18,refunded,fulfilled,4,2025-07-19 10:00:00
6860,36,matilda.adams@yahoo.co.uk,2025-03-19 20:37:31,2025-03-19 22:48:31,GBP,48.49,40.41,8.08,paid,fulfilled,4,2025-07-19 10:00:00
6861,28,iris.young@btinternet.com,2025-03-19 15:49:34,2025-03-19 18:18:34,GBP,40.2,33.5,6.7,paid,fulfilled,3,2025-07-19 10:00:00
6862,26,luna.hall@outlook.com,2025-03-19 10:33:29,2025-03-19 13:06:29,GBP,40.62,33.85,6.77,pending,fulfilled,4,2025-07-19 10:00:00
6863,46,martha.campbell@btinternet.com,2025-03-19 12:37:07,2025-03-19 14:38:07,GBP,84.54,70.45,14.09,paid,fulfilled,2,2025-07-19 10:00:00
6864,41,arabella.mitchell@gmail.com,2025-03-19 19:55:18,2025-03-19 22:22:18,GBP,86.0,71.67,14.33,paid,fulfilled,4,2025-07-19 10:00:00
6865,16,hannah.martin@btinternet.com,2025-03-19 08:55:58,2025-03-19 12:35:58,GBP,22.68,18.9,3.78,paid,partial,3,2025-07-19 10:00:00
6866,15,freya.harris@gmail.com,2025-03-19 17:48:30,2025-03-19 19:38:30,GBP,50.12,41.77,8.35,paid,fulfilled,4,2025-07-19 10:00:00
6867,3,charlotte.brown@outlook.com,2025-03-19 15:35:36,2025-03-19 18:38:36,GBP,61.25,51.04,10.21,pending,fulfilled,4,2025-07-19 10:00:00
6868,9,ella.moore@outlook.com,2025-03-20 16:26:54,2025-03-20 19:21:54,GBP,31.85,26.54,5.31,refunded,fulfilled,4,2025-07-19 10:00:00
6869,39,imogen.nelson@gmail.com,2025-03-20 18:00:26,2025-03-20 20:28:26,GBP,32.18,26.82,5.36,paid,fulfilled,4,2025-07-19 10:00:00
6870,5,amelia.jones@gmail.com,2025-03-20 08:10:39,2025-03-20 09:54:39,GBP,100.25,83.54,16.71,paid,pending,4,2025-07-19 10:00:00
6871,34,alice.scott@btinternet.com,2025-03-20 08:56:41,2025-03-20 12:01:41,GBP,142.27,118.56,23.71,paid,fulfilled,4,2025-07-19 10:00:00
6872,9,ella.moore@outlook.com,2025-03-20 11:18:34,2025-03-20 15:15:34,GBP,60.13,50.11,10.02,paid,fulfilled,4,2025-07-19 10:00:00
6873,4,olivia.johnson@yahoo.co.uk,2025-03-20 17:02:43,2025-03-20 17:41:43,GBP,55.58,46.32,9.26,paid,fulfilled,4,2025-07-19 10:00:00
6874,43,delilah.roberts@hotmail.co.uk,2025-03-20 20:32:12,2025-03-20 22:44:12,GBP,27.12,22.6,4.52,paid,fulfilled,4,2025-07-19 10:00:00
6875,33,hazel.hill@gmail.com,2025-03-20 14:36:34,2025-03-20 18:19:34,GBP,40.74,33.95,6.79,paid,fulfilled,4,2025-07-19 10:00:00
6876,9,ella.moore@outlook.com,2025-03-20 12:27:21,2025-03-20 15:24:21,GBP,59.04,49.2,9.84,paid,fulfilled,4,2025-07-19 10:00:00
6877,41,arabella.mitchell@gmail.com,2025-03-20 15:18:14,2025-03-20 17:55:14,GBP,28.38,23.65,4.73,paid,fulfilled,4,2025-07-19 10:00:00
6878,13,ruby.jackson@hotmail.co.uk,2025-03-20 17:26:16,2025-03-20 20:09:16,GBP,155.58,129.65,25.93,pending,fulfilled,4,2025-07-19 10:00:00
6879,24,violet.lee@yahoo.co.uk,2025-03-21 12:35:09,2025-03-21 14:32:09,GBP,20.46,17.05,3.41,paid,fulfilled,4,2025-07-19 10:00:00
6880,36,matilda.adams@yahoo.co.uk,2025-03-21 20:24:55,2025-03-21 22:27:55,GBP,33.16,27.63,5.53,paid,fulfilled,4,2025-07-19 10:00:00
6881,5,amelia.jones@gmail.com,2025-03-21 13:53:13,2025-03-21 15:44:13,GBP,90.1,75.08,15.02,paid,fulfilled,4,2025-07-19 10:00:00
6882,33,hazel.hill@gmail.com,2025-03-21 12:41:21,2025-03-21 15:24:21,GBP,46.46,38.72,7.74,paid,fulfilled,1,2025-07-19 10:00:00
6883,25,daisy.walker@hotmail.co.uk,2025-03-21 16:59:40,2025-03-21 20:22:40,GBP,45.25,37.71,7.54,paid,fulfilled,4,2025-07-19 10:00:00
6884,36,matilda.adams@yahoo.co.uk,2025-03-21 11:34:44,2025-03-21 13:02:44,GBP,49.48,41.23,8.25,paid,fulfilled,2,2025-07-19 10:00:00
6885,9,ella.moore@outlook.com,2025-03-21 17:51:04,2025-03-21 18:36:04,GBP,58.0,48.33,9.67,paid,partial,4,2025-07-19 10:00:00
6886,33,hazel.hill@gmail.com,2025-03-21 19:58:49,2025-03-21 23:53:49,GBP,52.62,43.85,8.77,paid,fulfilled,4,2025-07-19 10:00:00
6887,6,isabella.miller@btinternet.com,2025-03-21 11:13:52,2025-03-21 12:34:52,GBP,25.73,21.44,4.29,refunded,fulfilled,4,2025-07-19 10:00:00
6888,37,lola.baker@hotmail.co.uk,2025-03-21 12:28:01,2025-03-21 15:04:01,GBP,18.05,15.04,3.01,paid,fulfilled,1,2025-07-19 10:00:00
6889,15,freya.harris@gmail.com,2025-03-21 08:08:23,2025-03-21 09:06:23,GBP,36.31,30.26,6.05,pending,fulfilled,4,2025-07-19 10:00:00
6890,23,phoebe.lewis@gmail.com,2025-03-21 14:07:52,2025-03-21 16:55:52,GBP,46.02,38.35,7.67,paid,fulfilled,4,2025-07-19 10:00:00
6891,23,phoebe.lewis@gmail.com,2025-03-21 12:33:18,2025-03-21 13:29:18,GBP,29.74,24.78,4.96,paid,fulfilled,1,2025-07-19 10:00:00
6892,33,hazel.hill@gmail.com,2025-03-21 20:48:06,2025-03-21 21:38:06,GBP,47.03,39.19,7.84,paid,fulfilled,4,2025-07-19 10:00:00
